CD_EQUI;CD_LOCAL;CD_TEMA;DS_TEMA;CD_TP_EQUIPAMENTO;DS_TP_EQUIPAMENTO;CD_SUBTIPO_EQUIPAMENTO;DS_SUBTIPO_EQUIPAMENTO;CD_DEP_ADMINISTRATIVA;DS_DEP_ADMINISTRATIVA;NM_EQUI;NM_ABREV_EQUI;CD_FONTE;FONTE_FONTE;CD_RUA;NM_RUA;CD_RUANAOOFICIAL;NM_RUANAOOFICIAL;NUMERO_EQUI;COMPLEMENTO_EQUI;CD_BAIRRO;NM_BAIRRO;QUADRICULA_BQ;CD_REGIONAL;NM_REGIONAL;LAT_SIRGAS;LON_SIRGAS;FUNCIONAMENTO_MANHA_EQUI;FUNCIONAMENTO_TARDE_EQUI;FUNCIONAMENTO_NOITE_EQUI;FUNCIONAMENTO_24HRS_EQUI;TELEFONE_EQUI;RAMAL_EQUI;EMAIL_EQUI;SITE_EQUI;FAX_EQUI
10304;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;VILA TINGUI;Vila Tingui;115;Fundaá∆o de Aá∆o Social;E112F;R. JOSê GILDO BELESKI;;;81;Entre as Ruas Jo∆o Batista Trentin e Guilherme Ihlenfeldt.;35;BACACHERI;;3;Boa Vista;-253.887.965.272.461;-492.243.544.884.224;0;0;0;0;8847-2611;;;;
10305;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;VILA S«O JO«O;Vila S∆o Jo∆o;115;Fundaá∆o de Aá∆o Social;E244G;R. HILµRIO MORO;;;422;Transversal a Rua Saul Piccoli.;55;ATUBA;;3;Boa Vista;-253.904.485.436.951;-49.209.385.865.728;0;0;0;0;3356-5488;;orlandoamarante@hotmail.com;;
10306;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;UNIDOS DO TINGUI;Unidos do Tingui;115;Fundaá∆o de Aá∆o Social;E106G;R. GHAZE SALEH;;;268;;54;TINGöI;;3;Boa Vista;-253.815.040.724.995;-492.202.126.568.815;0;0;0;0;3256-6809;;;;
3794;;20;SAÈDE;31;Unidade de Sa£de;8;Sa£de da Fam°lia;3;P£blico Municipal;SOLITUDE;Solitude;122;Secretaria Municipal da Sa£de;S959J;R. ISA÷AS FERREIRA DA SILVA;;;150;;21;CAJURU;O20;4;Cajuru;-254.772.161.614.541;-491.961.045.027.116;1;1;1;0;3361-2511;;;;
10308;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;JARDIM PRIMAVERA;Jardim Primavera;115;Fundaá∆o de Aá∆o Social;N439;R. DOMINGOS ANT‚NIO MORO;;;956;;32;PILARZINHO;;3;Boa Vista;-25.380.257.310.209;-492.909.961.695.851;0;0;0;0;3338-4328;;amjap2009@hotmail.com;;
3798;;20;SAÈDE;31;Unidade de Sa£de;5;B†sica/Sa£de da Fam°lia;3;P£blico Municipal;VISITAÄ«O;Visitaá∆o;122;Secretaria Municipal da Sa£de;S646;R. DR. BLEY ZORNIG;;;289;;56;BOQUEIR«O;T15;6;Boqueir∆o;-255.185.144.277.961;-492.427.990.690.913;1;1;1;0;3286-1644;;;;
10310;;6;ASSIST“NCIA SOCIAL;111;Clube de M∆es;1;Unidade Social B†sica;11;Particular;23 DE AGOSTO;23 DE AGOSTO;115;Fundaá∆o de Aá∆o Social;;;;;143;;72;GANCHINHO;;8;Bairro Novo;;;0;0;0;0;3289-2247;;;;
10317;;6;ASSIST“NCIA SOCIAL;111;Clube de M∆es;1;Unidade Social B†sica;11;Particular;AMIGOS DO BAIRRO NOVO;AMIGOS DO BAIRRO NOVO;115;Fundaá∆o de Aá∆o Social;S472K;TRAV. SELVINO CARAMORI;;;8;;65;S÷TIO CERCADO;;8;Bairro Novo;-25.537.854.994.194;-492.513.130.539.285;0;0;0;0;3564-0004;;;;
10333;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;SANTO INµCIO DE LOYOLA;Santo In†cio de Loyola;115;Fundaá∆o de Aá∆o Social;S650A;R. JOAQUIM DE FREITAS;;;356;;56;BOQUEIR«O;;6;Boqueir∆o;-25.517.482.063.754;-492.238.690.616.451;0;0;0;0;3039-4702;;alberto.fermin31@gmail.com;;
10334;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;INOVAR DO BOQUEIR«O;Inovar do Boqueir∆o;115;Fundaá∆o de Aá∆o Social;S643F;R. SARG. ANT‚NIO PUTRIQUE;;;106;;56;BOQUEIR«O;;6;Boqueir∆o;;;0;0;0;0;3376-0260;;;;
5344;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;AV. ANITA GARIBALDI - 2016;549;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;N070;AV. ANITA GARIBALDI;;;2016;;34;BOA VISTA;F14;3;Boa Vista;-25.394.504.178.147;-492.578.935.625.894;0;0;0;0;;;;;
1564;41130820;11;EDUCAÄ«O;22;Escola;1;Ensino Fundamental;3;P£blico Municipal;MARÄAL JUSTEN;Maráal Justen;120;Secretaria Municipal da Educaá∆o;S121;R. SANTA CATARINA;;;710;;9;AGUA VERDE;N11;2;Port∆o;-254.633.523.396.767;-492.830.274.572.078;1;1;0;0;3244-0623;;emmarcaljusten@sme.curitiba.pr.gov.br;;3244-0623
10389;;6;ASSIST“NCIA SOCIAL;100;Associaá∆o de Moradores;1;Unidade Social B†sica;11;Particular;VILA LE«O;Vila Le∆o;115;Fundaá∆o de Aá∆o Social;W114H;R. CELINA POSSELT MANSUR;;;33;;41;NOVO MUNDO;;2;Port∆o;;;0;0;0;0;3246-6057;;;;
10403;41127609;11;EDUCAÄ«O;22;Escola;6;Educaá∆o B†sica;2;P£blico Estadual;BEATRIZ FARIA ANSAY;Beatriz Faria Ansay;135;Secretaria de Estado da Educaá∆o do Paran†;W211;R. FRANCISCO XAVIER DE OLIVEIRA;;;315;;74;TATUQUARA;;7;Pinheirinho;-255.651.257.174.148;-493.128.642.167.601;0;0;0;0;3265-2571;;cebeatrizansay@netescola.pr.gov.br;;
5347;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;R. RAPOSO TAVARES - 2233;577;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;N425;R. RAPOSO TAVARES;;;2233;;48;S«O JO«O;E9;5;Santa Felicidade;-253.865.385.588.925;-493.041.561.709.909;0;0;0;0;;;;;
3252;;10;ECONOMIA;17;Posto de Abastecimento;6;Cosan - Esso;11;Particular;SORRISO I;Posto Sorriso I;162;;N801;AV. C∂NDIDO HARTMANN;;;379;;11;BIGORRILHO;;1;Matriz;-254.317.062.838.436;-492.904.668.704.307;0;0;0;0;3026-8471;;;;
3254;;10;ECONOMIA;17;Posto de Abastecimento;23;Idaza;11;Particular;PARA÷SO;Posto Para°so;162;;C005;AL. PRUDENTE DE MORAES;;;890;;12;MERC“S;;1;Matriz;-25.429.549.450.278;-492.828.968.339.616;0;0;0;0;3018-4545;;;;
3256;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;HELLER;Posto Heller;162;;W014;AV. VICENTE MACHADO;;;920;;10;BATEL;;1;Matriz;-254.364.430.039.394;-492.853.215.930.754;0;0;0;0;3082-3740;;;;
3258;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;PETROLINO;Posto Petrolino;162;;C014;AL. DR. CARLOS DE CARVALHO;;;640;;1;CENTRO;;1;Matriz;-254.334.081.496.452;-492.812.323.590.544;0;0;0;0;3078-5110;;;;
3263;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;ANGRA;Auto Posto Angra;162;;C250;AV. SETE DE SETEMBRO;;;2578;;1;CENTRO;;1;Matriz;-254.363.883.683.915;-492.639.430.178.384;0;0;0;0;3029-6548;;;;
3265;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;VIA SUL;Auto Posto Via Sul;162;;C200;AV. PRES. AFFONSO CAMARGO;;;10;;8;REBOUÄAS;;1;Matriz;-254.361.840.096.899;-492.606.719.220.446;0;0;0;0;3222-9786;;;;
3267;;10;ECONOMIA;17;Posto de Abastecimento;20;Chevron;11;Particular;ESTRELA GUIA;Posto Estrela Guia;162;;C250;AV. SETE DE SETEMBRO;;;1581;;6;CRISTO REI;;1;Matriz;-254.332.324.901.316;-492.547.288.331.825;0;0;0;0;3362-3502;;;;
3270;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;ALTO DA XV (2);Alto da XV (2);162;;C012;R. XV DE NOVEMBRO;;;3040;;5;ALTO DA RUA XV;;1;Matriz;-254.276.726.503.632;-492.443.203.579.294;0;0;0;0;3013-5919;;;;
3272;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;SPK III;Posto SPK III;162;;E430;AV. VICTOR FERREIRA DO AMARAL;;;760;;19;TARUM«;;3;Boa Vista;-25.428.298.327.468;-492.326.062.682.031;0;0;0;0;3262-4554;;;;
3274;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;ROSANE;Posto Rosane;162;;E401;AV. MAL. HUMBERTO DE ALENCAR CASTELO BRANCO;;;1011;;19;TARUM«;;3;Boa Vista;-254.352.824.453.791;-492.356.740.067.032;0;0;0;0;3016-8500;;;;
3276;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;C‡RDOVA BAIRRO ALTO;C¢rdova Bairro Alto;162;;E430;AV. VICTOR FERREIRA DO AMARAL;;;3643;;36;BAIRRO ALTO;;3;Boa Vista;-254.308.530.517.542;-492.044.243.073.986;0;0;0;0;3022-1400;;;;
3279;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;CARREFOUR (2);Carrefour (2);162;;N905;R. FRANCISCO NADOLNY;;;506;;30;CAMPINA DO SIQUEIRA;;5;Santa Felicidade;-254.369.672.168.842;-49.314.427.911.763;0;0;0;0;3336-8998;;;;
3281;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;COLOSSAL BATEL;Posto Colossal Batel;162;;C014;AL. DR. CARLOS DE CARVALHO;;;1830;;11;BIGORRILHO;;1;Matriz;-254.376.598.643.366;-492.922.174.921.621;0;0;0;0;3343-6510;;;;
3283;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;2001;2001;162;;W022;AV. DO BATEL;;;1280;;10;BATEL;;1;Matriz;-254.414.234.606.709;-49.285.394.459.862;0;0;0;0;3026-6609;;;;
3285;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;ITA APE;Auto Posto Ita Ape;162;;C250;AV. SETE DE SETEMBRO;;;4370;;10;BATEL;;1;Matriz;-254.428.994.626.183;-492.808.602.069.948;0;0;0;0;3015-4445;;;;
3290;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;BARRA LIMPA II;Posto Barra Limpa II;162;;S003;AV. IGUAÄÈ;;;1233;;8;REBOUÄAS;;1;Matriz;-254.439.719.282.864;-492.734.444.418.137;0;0;0;0;3018-1653;;;;
3294;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;G.T. (2);G.T. (2);162;;C023;R. JO«O NEGR«O;;;1072;;8;REBOUÄAS;;1;Matriz;-254.381.911.624.242;-492.628.880.622.174;0;0;0;0;3023-6585;;;;
3297;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;TAPAJ‡S;Conveniàncias Center Tapaj¢s;162;;S040;R. IMACULADA CONCEIÄ«O;;;160;;8;REBOUÄAS;;1;Matriz;-254.424.151.789.099;-492.562.260.226.307;0;0;0;0;3333-6315;;;;
3350;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;S«O JOSê;Posto S∆o JosÇ;162;;C300;AV. REPÈBLICA ARGENTINA;;;2710;;27;PORT«O;;2;Port∆o;-254.696.321.385.592;-492.944.091.462.629;0;0;0;0;3345-1164;;;;
3352;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;F‡RMULA 1;Posto F¢rmula 1;162;;C300;AV. REPÈBLICA ARGENTINA;;;2000;;27;PORT«O;;2;Port∆o;-254.640.100.897.165;-492.912.108.012.489;0;0;0;0;3027-8228;;;;
3355;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;C‡RDOVA;Auto Posto C¢rdova;162;;S207;AV. PRES. KENNEDY;;;2603;;26;GUA÷RA;;2;Port∆o;-254.677.026.197.243;-492.807.612.266.545;0;0;0;0;3078-4055;;;;
3357;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;INTER;Inter Posto;162;;S026;AV. MAL. FLORIANO PEIXOTO;;;4184;;25;PAROLIN;;2;Port∆o;-254.654.324.613.468;-49.255.450.066.121;0;0;0;0;3015-6791;;;;
3361;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;AEROPORTO;Posto Aeroporto;162;;S046;AV. COM. FRANCO;;;4094;;37;UBERABA;;4;Cajuru;-254.680.436.469.245;-492.327.081.968.528;0;0;0;0;3029-6363;;;;
3364;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;KLEMTZ;Posto Klemtz;162;;W601;R. CARLOS KLEMTZ;;;1707;;42;FAZENDINHA;;2;Port∆o;-254.785.974.820.826;-493.270.271.968.277;0;0;0;0;3077-1802;;;;
3366;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;S«O CRIST‡V«O;Posto S∆o Crist¢v∆o;162;;W101;R. JO«O BETTEGA;;;1488;;27;PORT«O;;2;Port∆o;-254.769.946.237.837;-493.085.201.861.874;0;0;0;0;3329-3282;;;;
3368;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;PALLADIUM;Posto Palladium;162;;C300;AV. REPÈBLICA ARGENTINA;;;3736;;27;PORT«O;;2;Port∆o;-254.788.395.331.479;-492.923.162.505.048;0;0;0;0;3015-0659;;;;
3370;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;PETROCAR;Posto Petrocar;162;;S227;AV. PRES. WENCESLAU BRAZ;;;2221;;40;LIND‡IA;;2;Port∆o;-254.757.708.543.188;-492.763.191.240.558;0;0;0;0;3018-0618;;;;
3373;;10;ECONOMIA;17;Posto de Abastecimento;6;Cosan - Esso;11;Particular;PORTAL DA MARECHAL;Posto Portal da Marechal;162;;S608;R. PRES. PµDUA FLEURY;;;701;;38;HAUER;;6;Boqueir∆o;-254.768.350.072.505;-492.499.423.428.941;0;0;0;0;3278-1497;;;;
3375;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;BELêM;Posto BelÇm;162;;S726F;R. JOSê RIETMEYER;;;657;;37;UBERABA;;4;Cajuru;-254.770.187.707.836;-492.408.992.124.883;0;0;0;0;3013-3029;;;;
3379;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;PHENOL;Posto Phenol;162;;W122D;R. DR. LUIZ LOSSO FILHO;;;654;;41;NOVO MUNDO;;2;Port∆o;-254.894.090.495.981;-493.112.975.656.345;0;0;0;0;3042-0066;;;;
3382;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;CURI‡;Posto Curi¢;162;;S150;AV. BRAS÷LIA;;;5125;;41;NOVO MUNDO;;2;Port∆o;-254.902.746.400.503;-492.904.303.623.247;0;0;0;0;3039-4535;;;;
3386;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;TALISM«;Posto Talism∆;162;;S713;AV. SEN. SALGADO FILHO;;;5150;;37;UBERABA;;4;Cajuru;-254.874.525.540.539;-49.223.479.920.163;0;0;0;0;3278-1736;;;;
3393;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;AVENIDA BRAS÷LIA;Posto Avenida Bras°lia;162;;S150;AV. BRAS÷LIA;;;6623;;41;NOVO MUNDO;;2;Port∆o;-254.946.812.575.584;-492.786.774.464.962;0;0;0;0;3089-3151;;;;
3395;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;DEROSSO;Posto Derosso;162;;S527;R. FRANCISCO DEROSSO;;;420;;57;XAXIM;;6;Boqueir∆o;-254.966.852.837.242;-492.710.727.214.219;0;0;0;0;3275-2075;;;;
3397;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;COPA 70;Posto Copa 70;162;;S026;AV. MAL. FLORIANO PEIXOTO;;;7825;;56;BOQUEIR«O;;6;Boqueir∆o;-254.953.181.608.217;-492.402.761.181.568;0;0;0;0;3078-7825;;;;
3400;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;MARFIM;Auto Posto Marfim;162;;S046;AV. COM. FRANCO;;;7479;;37;UBERABA;;4;Cajuru;-254.928.073.391.834;-492.137.475.589.212;0;0;0;0;3364-4422;;;;
3402;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;CORTESIA;Posto Cortesia;162;;C302;AV. WINSTON CHURCHILL;;;670;Planta Vila Feliz;58;CAP«O RASO;;7;Pinheirinho;-255.021.483.182.575;-492.962.809.693.675;0;0;0;0;3246-2334;;;;
3406;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;PIONEIRO;Posto Pioneiro;162;;S026;AV. MAL. FLORIANO PEIXOTO;;;8829;;56;BOQUEIR«O;;6;Boqueir∆o;-255.037.174.511.013;-492.361.758.203.846;0;0;0;0;3287-4639;;;;
3460;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;NOVO BATEL;Posto Novo Batel;162;;W022E;R. BISPO D. JOSê;;;2550;Esquina com a Rua S∆o Thomaz de Aquino.;29;SEMINµRIO;;5;Santa Felicidade;-254.465.074.878.422;-492.968.118.826.653;0;0;0;0;3627-1179;;;;
3462;;10;ECONOMIA;17;Posto de Abastecimento;6;Cosan - Esso;11;Particular;CIDADE JARDIM;Posto Cidade Jardim;162;;W100G;R. MAL. OCTµVIO SALDANHA MAZZA;;;8427;Planta Vila Cap∆o Raso;66;PINHEIRINHO;;7;Pinheirinho;-255.199.159.913.507;-492.968.922.014.863;0;0;0;0;3076-1246;;;;
3465;;10;ECONOMIA;17;Posto de Abastecimento;6;Cosan - Esso;11;Particular;F“NIX;Posto Fànix;162;;S617;R. PROF. JO«O SOARES BARCELOS;;;3716;;56;BOQUEIR«O;;6;Boqueir∆o;-255.051.688.757.756;-492.427.532.418.882;0;0;0;0;3079-9181;;;;
3467;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;CANAL VENETO;Posto Canal Veneto;162;;N728;AV. VER. TOALDO TÈLIO;;;1602;;60;S«O BRAZ;;5;Santa Felicidade;-254.090.199.389.041;-493.429.678.024.073;0;0;0;0;3019-7100;;;;
3469;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;PEDRAZZOLI;Posto Pedrazzoli;162;;S274M;R. MARIA MOSCARDI FANINI;;;268;;26;GUA÷RA;;2;Port∆o;-25.468.226.640.277;-492.640.352.107.956;0;0;0;0;3332-2063;;;;
3471;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;Nß 1;Posto Nß 1;162;;W100D;R. ANT‚NIO GASPARIN;;;5323;;41;NOVO MUNDO;;2;Port∆o;-254.919.934.380.314;-492.952.100.248.751;0;0;0;0;3246-1125;;;;
3474;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;DO PINHEIRO;Posto do Pinheiro;162;;W761;R. JO«O DEMBINSKI;;;529;;75;CIDADE INDUSTRIAL;;9;CIC;-254.533.944.433.923;-49.348.874.439.934;0;0;0;0;3373-4643;;;;
3476;;10;ECONOMIA;17;Posto de Abastecimento;11;Petrobr†s;11;Particular;BARCELOS;Posto Barcelos;162;;S620;R. EVARISTO DA VEIGA;;;1539;;56;BOQUEIR«O;;6;Boqueir∆o;-254.892.400.533.933;-492.506.284.913.553;0;0;0;0;3278-2523;;;;
3478;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;ABAETê;Posto AbaetÇ;162;;N137;R. FERNANDO DE NORONHA;;;1324;;53;SANTA C∂NDIDA;;3;Boa Vista;-253.777.593.865.088;-492.425.152.402.151;0;0;0;0;3257-9645;;;;
3480;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;CANAL LESTE;Posto Canal Leste;162;;S312;R. NICOLA PELLANDA;;;2141;;65;S÷TIO CERCADO;;8;Bairro Novo;-255.477.423.504.987;-492.932.195.351.963;0;0;0;0;3079-3584;;;;
3483;;10;ECONOMIA;17;Posto de Abastecimento;8;Ipiranga;11;Particular;PARIS VI;Posto Paris VI;162;;C777;ROD. BR-277 - CURITIBA / PARANAGUµ;;;2153;;21;CAJURU;;4;Cajuru;-254.592.482.199.066;-492.205.558.863.827;0;0;0;0;3365-6695;;;;
3485;;10;ECONOMIA;17;Posto de Abastecimento;20;Chevron;11;Particular;OCEANO;Posto Oceano;162;;W735A;R. CARLOS DIETZSCH;;;1115;;27;PORT«O;;2;Port∆o;-254.693.102.642.464;-493.047.940.980.121;0;0;0;0;3345-6794;;;;
3489;;10;ECONOMIA;17;Posto de Abastecimento;16;Shell;11;Particular;GALILEU LTDA;Auto Posto Galileu;162;;S249;R. MTO. FRANCISCO ANTONELLO;;;657;;39;FANNY;;2;Port∆o;-2.547.692.345.023;-492.652.689.287.225;0;0;0;0;3039-6059;;;;
3494;;10;ECONOMIA;17;Posto de Abastecimento;22;Rdp;11;Particular;JIRIS;Posto Jiris;162;;S431;R. EMANOEL VOLUZ;;;945;Planta Jardim Pinheiros;66;PINHEIRINHO;;7;Pinheirinho;-255.283.022.552.326;-492.887.118.311.709;0;0;0;0;3596-2884;;;;
3496;;10;ECONOMIA;17;Posto de Abastecimento;3;Branca;11;Particular;J.P.S.;ComÇrcio de Combust°veis J.P.S.;162;;S403;R. CID MARCONDES DE ALBUQUERQUE;;;2357;;66;PINHEIRINHO;;7;Pinheirinho;-255.239.979.371.842;-492.693.412.695.521;0;0;0;0;3565-1112;;;;
4611;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;R. BAR«O DO RIO BRANCO - 612;359;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;C021;R. BR. DO RIO BRANCO;;;612;;1;CENTRO;K13;1;Matriz;-254.354.960.534.992;-492.669.844.854.821;0;0;0;0;;;;;
4612;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;AV. VISCONDE DE GUARAPUAVA - 2622;360;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;C002;AV. VISC. DE GUARAPUAVA;;;2622;;1;CENTRO;K13;1;Matriz;-254.358.127.172.914;-492.668.137.110.533;0;0;0;0;;;;;
4613;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;IGREJA BATISTA NACIONAL;Igreja Batista Nacional;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;C021;R. BR. DO RIO BRANCO;;;572;;1;CENTRO;K13;1;Matriz;-254.350.906.548.578;-492.671.486.116.629;0;0;0;0;;;;;
4614;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;R. LOURENÄO PINTO - 222;491;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;C019;R. LOURENÄO PINTO;;;222;;1;CENTRO;I13;1;Matriz;-254.355.107.393.424;-492.686.869.280.904;0;0;0;0;;;;;
4615;;4;PATRIM‚NIO HIST‡RICO EDIFICADO;27;Unidade de Interesse de Preservaá∆o;2;Arquitetura EclÇtica;11;Particular;CASA DOS ANJOS;Casa dos Anjos;133;Instituto de Pesquisa e Planejamento Urbano de Curitiba;S026;AV. MAL. FLORIANO PEIXOTO;;;624;;1;CENTRO;K13;1;Matriz;-254.357.763.242.137;-492.698.314.118.642;0;0;0;0;;;;;
5184;;1;ABASTECIMENTO ALIMENTAR;107;Supermercado;1;Mercado;11;Particular;REDE MASTER - Pinheirinho;Rede Mastar;128;Associaá∆o Paranaense de Supermercados;S408G;AL. NOSSA SENHORA DO SAGRADO CORAÄ«O;;;1040;;66;PINHEIRINHO;U10;7;Pinheirinho;-255.264.395.015.282;-492.895.478.611.087;0;0;0;0;;;;;
10949;;6;ASSIST“NCIA SOCIAL;92;Casa de Passagem;1;Unidade de Acolhimento Institucional;3;P£blico Municipal;CASA DE PASSAGEM PARA MULHERES E LGBT(LÇsbicas, gays, bissexuais, travestis e transexuais);CASA DE PASSAGEM PARA MULHERES E LGBT;115;Fundaá∆o de Aá∆o Social;S024;R. DES. WESTPHALEN;;;1845;;1;CENTRO;;1;Matriz;-254.480.848.058.213;-49.265.448.144.447;0;0;0;0;33323705;;;;
5186;;1;ABASTECIMENTO ALIMENTAR;107;Supermercado;1;Mercado;11;Particular;SUPER G;Super G;128;Associaá∆o Paranaense de Supermercados;S009;R. BRAS÷LIO ITIBER“;;;377;;7;JARDIM BOT∂NICO;K15;1;Matriz;-254.396.261.945.478;-492.486.839.093.813;0;0;0;0;3263-1000;;;;
5187;;1;ABASTECIMENTO ALIMENTAR;109;Hipermercado;1;Mercado;11;Particular;SUPER MUFFATO - Port∆o;Super Muffato;128;Associaá∆o Paranaense de Supermercados;S102A;R. EDUARDO CARLOS PEREIRA;;;3605;;27;PORT«O;O11;2;Port∆o;;;0;0;0;0;;;alexandre@muffato.com.br;;
1983;41127722;11;EDUCAÄ«O;22;Escola;6;Educaá∆o B†sica;11;Particular;BOM JESUS - SEDE;Bom Jesus - Sede;155;;S020;R. 24 DE MAIO;;;135;Entre as Rua Dr. Pedrosa e Av. Visconde de Guarapuava.;1;CENTRO;K12;1;Matriz;-254.376.366.001.841;-492.739.262.862.755;1;1;0;0;3310-3300;;;;3322-2526
5190;;1;ABASTECIMENTO ALIMENTAR;107;Supermercado;1;Mercado;11;Particular;SUPER MUFFATO - Hauer;Super Muffato;128;Associaá∆o Paranaense de Supermercados;S026;AV. MAL. FLORIANO PEIXOTO;;;6400;;38;HAUER;P15;6;Boqueir∆o;-254.834.933.710.856;-492.467.733.134.626;0;0;0;0;4009-5071;;gerente08@superpao.com.br;;
5195;;1;ABASTECIMENTO ALIMENTAR;107;Supermercado;1;Mercado;11;Particular;CURITIBA II - CIC;Curitiba;128;Associaá∆o Paranaense de Supermercados;W688;R. GERALDINO RAMIRO DOS SANTOS;;;560;Caiua -Entre as Ruas Norberto Alves Cardoso e Marcos Antonio Malucelli.;75;CIDADE INDUSTRIAL;;9;CIC;-254.859.668.536.634;-493.529.095.066.595;0;0;0;0;3249-4615;;;;
5196;;1;ABASTECIMENTO ALIMENTAR;107;Supermercado;1;Mercado;11;Particular;FESTVAL IIl - Mercàs;Festval;128;Associaá∆o Paranaense de Supermercados;N801;AV. C∂NDIDO HARTMANN;;;1580;Transversal a Rua Jacarezinho.;12;MERC“S;;1;Matriz;-254.254.533.710.035;-492.999.621.754.819;0;0;0;0;3335-3208;;;;
